strategy,AF_mean,AF_sem,EF_mean,EF_sem,AUDC_mean,AUDC_sem,mSUN_mean,mSUN_sem,Mean Comp. L1_mean,Mean Comp. L1_sem,Unique Comps_mean,Unique Comps_sem,Unique SGs_mean,Unique SGs_sem
random_generator_baseline,1.0,0.0,1.0,0.0,0.12613142857142856,0.010726305214604484,0.12485714285714286,0.010384194089117674,0.8998029337249684,0.040301096292643106,6.928571428571429,0.5430773909730674,1.0,0.0
random_generator_diversity_planner_comp,1.0563143502981396,0.12944788486018927,1.0565453671720544,0.08796211348834064,0.117552,0.009981116335694453,0.1264,0.010075836882804768,0.9772030628628834,0.03624150136874281,6.970588235294118,0.5247899951201633,1.0,0.0
chemeleon_generative_baseline,1.8020442570040283,0.21501484626391465,1.5379976069070727,0.119356055500885,0.18659733333333337,0.014129032677329225,0.18960000000000002,0.01424074904397003,0.8720419543818313,0.029705328935881858,10.309352517985612,0.7431239530189919,2.5107913669064748,0.13626093245556775
chemeleon_diversity_planner_comp,1.9542499854807838,0.18224823246571176,1.7619601430695448,0.13339810804642024,0.19346933333333335,0.013912617964253143,0.20653333333333335,0.014598017115475093,0.9519084795408764,0.02436740664304449,10.756944444444445,0.7388736506220158,3.7916666666666665,0.17371524654651374
chemeleon_llm_planner,3.344120438967187,0.30197025863595617,2.364814438542342,0.1576543135045438,0.25756266666666666,0.014247059097595207,0.24640000000000006,0.012436962830387668,0.9415387179603062,0.021984055474217057,12.533333333333333,0.5697302805649289,8.68,0.31373307833960457
chemeleon_mlip_ranking_chain_filter,5.39182908445059,0.39255735388387064,3.527972418152675,0.23390985630252575,0.4319786666666667,0.02115715310793474,0.3992,0.02045342025187963,0.8530025301518581,0.021057940450233483,19.4,0.9778434321392039,3.2133333333333334,0.1381099937382171
llm_react_orchestrator,4.9673142794529275,0.366373985741771,3.36794671911095,0.1937750083841514,0.3588164383561644,0.012198148792061521,0.332054794520548,0.011105998190106155,0.8249900177529153,0.02172659826441861,9.212328767123287,0.2604917805499012,9.191780821917808,0.2864152405937819
