strategy,AF_mean,AF_sem,EF_mean,EF_sem,AUDC_mean,AUDC_sem,mSUN_mean,mSUN_sem,Mean Comp. L1_mean,Mean Comp. L1_sem,Unique Comps_mean,Unique Comps_sem,Unique SGs_mean,Unique SGs_sem
random_generator_baseline,1.0,0.0,1.0,0.0,0.12613142857142856,0.010726305214604484,0.12485714285714286,0.010384194089117674,0.8998029337249684,0.040301096292643106,6.928571428571429,0.5430773909730674,1.0,0.0
random_generator_diversity_planner_comp,3.960897782068999,0.8359779396523821,1.214795196950079,0.07655651708095877,0.117552,0.009981116335694453,0.1264,0.010075836882804768,0.9772030628628834,0.03624150136874281,6.970588235294118,0.5247899951201633,1.0,0.0
chemeleon_generative_baseline,4.2229377808018125,0.8296699913083178,1.6459177103455314,0.09046714436033991,0.18659733333333337,0.014129032677329225,0.18960000000000002,0.01424074904397003,0.8720419543818313,0.029705328935881858,10.309352517985612,0.7431239530189919,2.5107913669064748,0.13626093245556775
chemeleon_diversity_planner_comp,5.14875845261168,0.8664787844797373,2.083079736766521,0.10731507765117,0.19346933333333335,0.013912617964253143,0.20653333333333335,0.014598017115475093,0.9519084795408764,0.02436740664304449,10.756944444444445,0.7388736506220158,3.7916666666666665,0.17371524654651374
chemeleon_llm_planner,6.948418869286839,0.9370209701325379,3.346171094736615,0.24257722711009902,0.25756266666666666,0.014247059097595207,0.24640000000000006,0.012436962830387668,0.9415387179603062,0.021984055474217057,12.533333333333333,0.5697302805649289,8.68,0.31373307833960457
chemeleon_mlip_ranking_chain_filter,10.458215950052061,1.0884938491538352,5.42487121111062,0.44273183476450273,0.4319786666666667,0.02115715310793474,0.3992,0.02045342025187963,0.8530025301518581,0.021057940450233483,19.4,0.9778434321392039,3.2133333333333334,0.1381099937382171
llm_react_orchestrator,10.38169407688617,1.0916792412338943,5.5513363288302795,0.5163545744181212,0.3588164383561644,0.012198148792061521,0.332054794520548,0.011105998190106155,0.8249900177529153,0.02172659826441861,9.212328767123287,0.2604917805499012,9.191780821917808,0.2864152405937819
