episode_id,final/convex_hull_e_above_hull_max,final/convex_hull_e_above_hull_mean,final/convex_hull_e_above_hull_min,final/convex_hull_e_above_hull_std,final/convex_hull_energy_per_atom_max,final/convex_hull_energy_per_atom_mean,final/convex_hull_energy_per_atom_min,final/convex_hull_energy_per_atom_std,final/convex_hull_formation_energy_per_atom_max,final/convex_hull_formation_energy_per_atom_mean,final/convex_hull_formation_energy_per_atom_min,final/convex_hull_formation_energy_per_atom_std,final/convex_hull_stable_count,final/convex_hull_stable_fraction,final/discovery_curve_acceleration_factor,final/discovery_curve_area_under_discovery_curve,final/discovery_curve_area_under_discovery_curve_normalized,final/discovery_curve_enhancement_factor,final/discovery_efficiency,final/diversity_all_composition_l1_distance_max,final/diversity_all_composition_l1_distance_mean,final/diversity_all_composition_l1_distance_min,final/diversity_all_composition_l1_distance_std,final/diversity_all_composition_l2_distance_max,final/diversity_all_composition_l2_distance_mean,final/diversity_all_composition_l2_distance_min,final/diversity_all_composition_l2_distance_std,final/diversity_all_composition_unique_composition_count,final/diversity_all_composition_unique_composition_fraction,final/diversity_all_structure_amd_distance_max,final/diversity_all_structure_amd_distance_mean,final/diversity_all_structure_amd_distance_min,final/diversity_all_structure_lattice_parameter_variance,final/diversity_all_structure_spacegroup_entropy,final/diversity_all_structure_unique_spacegroups_count,final/diversity_all_structure_unique_spacegroups_fraction,final/diversity_all_structure_unique_structure_count,final/diversity_all_structure_unique_structure_fraction,final/diversity_stable_composition_l1_distance_max,final/diversity_stable_composition_l1_distance_mean,final/diversity_stable_composition_l1_distance_min,final/diversity_stable_composition_l1_distance_std,final/diversity_stable_composition_l2_distance_max,final/diversity_stable_composition_l2_distance_mean,final/diversity_stable_composition_l2_distance_min,final/diversity_stable_composition_l2_distance_std,final/diversity_stable_composition_unique_composition_count,final/diversity_stable_composition_unique_composition_fraction,final/diversity_stable_structure_amd_distance_max,final/diversity_stable_structure_amd_distance_mean,final/diversity_stable_structure_amd_distance_min,final/diversity_stable_structure_lattice_parameter_variance,final/diversity_stable_structure_spacegroup_entropy,final/diversity_stable_structure_unique_spacegroups_count,final/diversity_stable_structure_unique_spacegroups_fraction,final/diversity_stable_structure_unique_structure_count,final/diversity_stable_structure_unique_structure_fraction,final/novelty_novel_structure_count,final/novelty_novel_structure_fraction,final/novelty_stable_count,final/novelty_stable_fraction,final/novelty_stable_novel_count,final/novelty_stable_novel_fraction,final/novelty_stable_unique_count,final/novelty_stable_unique_fraction,final/novelty_stable_unique_novel_count,final/novelty_stable_unique_novel_fraction,final/novelty_unique_structure_count,final/novelty_unique_structure_fraction,final/num_correct_stable_formulas,final/num_correct_stable_structures,final/num_ground_truth_stable_formulas,final/num_ground_truth_stable_structures,final/num_gt_formulas_missing_initial,final/num_gt_structures_missing_initial,final/num_initial_structures,final/num_newly_discovered_stable,final/num_newly_discovered_structures,final/num_observed_stable_formulas,final/precision_formula,final/precision_structure,final/queries_used,final/recall_formula,final/recall_structure,final/reference_composition_precision,final/reference_composition_recall,final/reference_structure_precision,final/reference_structure_recall,final/stable_discovery_efficiency,final/validity_distance_and_smact_valid_count,final/validity_distance_and_smact_valid_fraction,final/validity_distance_valid_count,final/validity_distance_valid_fraction,final/validity_min_interatomic_distance_mean,final/validity_min_interatomic_distance_min,final/validity_min_interatomic_distance_std,final/validity_smact_valid_count,final/validity_smact_valid_fraction
0,0.2531287308895225,0.0984321104787391,0.0,0.06542043835992906,-1.3206866871226917,-4.558852795194269,-8.286429087320963,1.7951631904926042,0.1544205160701976,-0.01363792681696022,-0.2159407138824463,0.07360755118534033,26.0,0.52,0.0,617.0,0.4936,0.0,1.0,1.8333333333333333,0.8873441135572303,0.16666666666666657,0.4250032961065513,1.296362432175337,0.5735199657644302,0.11024606574085925,0.27645722348690327,50.0,1.0,1.1516993879032054,0.5314527808296993,0.07803023277646481,3.1073994331408534,1.0232356088898957,7.0,0.14,50.0,1.0,1.8333333333333333,0.9808694839864167,0.16666666666666657,0.4573230900869859,1.296362432175337,0.6381906811522448,0.11733053024210226,0.2973219168920781,26.0,1.0,1.1516993879032054,0.6040836193392656,0.13227133880169095,3.5225975137722245,0.9997531023906303,6.0,0.23076923076923078,26.0,1.0,50.0,1.0,26.0,0.52,26.0,0.52,26.0,0.52,26.0,0.52,50.0,1.0,0,0,11,18,0,0,18,26,50,37,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.52,50.0,1.0,50.0,1.0,2.4897654593628573,1.7362316244913694,0.21719517141103914,50.0,1.0
1,0.24828766331528218,0.09183257891646926,0.0,0.06428566624937508,-1.3204765319824219,-4.565426835754884,-8.28652572631836,1.7966825244281022,0.16423682162636205,-0.020218755433452206,-0.2160017490386963,0.078060544041362,28.0,0.56,0.0,668.0,0.5344,0.0,1.0,1.8333333333333333,0.8873441135572303,0.16666666666666657,0.4250032961065513,1.296362432175337,0.5735199657644302,0.11024606574085925,0.27645722348690327,50.0,1.0,1.1238402306660689,0.5294936064022275,0.04196768408875329,1.9659196285113911,1.1604572762698007,8.0,0.16,50.0,1.0,1.8333333333333333,0.9689119363126684,0.16666666666666657,0.45394777114973356,1.296362432175337,0.6304564688429323,0.11733053024210226,0.29707466628763773,28.0,1.0,1.1238402306660689,0.5643639453323819,0.04196768408875329,2.5342375587606796,1.1770453027162644,6.0,0.21428571428571427,28.0,1.0,50.0,1.0,28.0,0.56,28.0,0.56,28.0,0.56,28.0,0.56,50.0,1.0,0,0,11,18,0,0,18,28,50,39,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.56,50.0,1.0,50.0,1.0,2.5130508091523915,1.9654040043346337,0.18970146213497976,50.0,1.0
2,0.33668312659630306,0.1010857310125253,0.0019519527753195653,0.07648191788254083,-1.31681997125799,-4.55531927394471,-8.286396026611328,1.788592467619127,0.24685017879192644,-0.010119770513731315,-0.2099742591381073,0.08634864734181859,27.0,0.54,0.0,618.5,0.4948,0.0,1.0,1.8333333333333333,0.8873441135572303,0.16666666666666657,0.4250032961065513,1.296362432175337,0.5735199657644302,0.11024606574085925,0.27645722348690327,50.0,1.0,1.0243455980378018,0.5005580201826354,0.08467645368456544,1.773174288472218,1.0704836531307913,7.0,0.14,50.0,1.0,1.8333333333333333,1.0031612486343773,0.16666666666666657,0.4669729457332271,1.296362432175337,0.6550526394714405,0.11572751247156894,0.3058342213187902,27.0,1.0,1.0243455980378018,0.5710973393839142,0.08467645368456544,1.8457630973648724,0.9740874514369365,6.0,0.2222222222222222,27.0,1.0,50.0,1.0,27.0,0.54,27.0,0.54,27.0,0.54,27.0,0.54,50.0,1.0,0,0,11,18,0,0,18,27,50,38,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.54,49.0,0.98,49.0,0.98,2.474203315276985,0.029794024238757624,0.3891849277645197,50.0,1.0
3,0.31863346966830175,0.0986985837232704,0.001382004130970671,0.07317793874329331,-1.3192842656915837,-4.557703769471572,-8.286551157633463,1.7921155768709116,0.1544951551100787,-0.012477464422926689,-0.2159678339958191,0.0780329570411289,28.0,0.56,0.0,678.0,0.5424,0.0,1.0,1.8333333333333333,0.8873441135572303,0.16666666666666657,0.4250032961065513,1.296362432175337,0.5735199657644302,0.11024606574085925,0.27645722348690327,50.0,1.0,1.143565182969886,0.5152431831304233,0.04014282200643837,2.776660002547281,1.0204434107769724,6.0,0.12,50.0,1.0,1.8333333333333333,1.0108885737485422,0.16666666666666657,0.46972907017630755,1.296362432175337,0.659145747581279,0.11572751247156894,0.3081075058982879,28.0,1.0,1.143565182969886,0.548747467930557,0.062255440780031535,3.1020668203238366,1.1583578690103875,6.0,0.21428571428571427,28.0,1.0,50.0,1.0,28.0,0.56,28.0,0.56,28.0,0.56,28.0,0.56,50.0,1.0,0,0,11,18,0,0,18,28,50,39,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.56,50.0,1.0,50.0,1.0,2.497759973354219,2.0938448404405112,0.20149928101372308,50.0,1.0
4,0.2684594423342963,0.09792977917775618,0.0,0.0667736523093223,-1.3437957763671875,-4.560493419860323,-8.286558787027994,1.799764090542406,0.1786516629732572,-0.015271552244469872,-0.21597552299499512,0.07558853049138656,25.0,0.5,0.0,637.5,0.51,0.0,1.0,1.8333333333333333,0.8873441135572303,0.16666666666666657,0.4250032961065513,1.296362432175337,0.5735199657644302,0.11024606574085925,0.27645722348690327,50.0,1.0,1.078491812670634,0.5179776041233746,0.10447490624203137,3.0590253952704707,0.9403705227160208,6.0,0.12,50.0,1.0,1.8333333333333333,0.9720268575880031,0.16666666666666657,0.4493590769900786,1.296362432175337,0.630090189760236,0.11733053024210226,0.2923063923009089,25.0,1.0,0.9816982089311894,0.5386957787256892,0.10447490624203137,3.450394941851622,1.026904610293371,6.0,0.24,25.0,1.0,50.0,1.0,25.0,0.5,25.0,0.5,25.0,0.5,25.0,0.5,50.0,1.0,0,0,11,18,0,0,18,25,50,36,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,1.0,50.0,1.0,2.474064783001167,1.7627877889349066,0.22160990096619695,50.0,1.0
