episode_id,final/convex_hull_e_above_hull_max,final/convex_hull_e_above_hull_mean,final/convex_hull_e_above_hull_min,final/convex_hull_e_above_hull_std,final/convex_hull_energy_per_atom_max,final/convex_hull_energy_per_atom_mean,final/convex_hull_energy_per_atom_min,final/convex_hull_energy_per_atom_std,final/convex_hull_formation_energy_per_atom_max,final/convex_hull_formation_energy_per_atom_mean,final/convex_hull_formation_energy_per_atom_min,final/convex_hull_formation_energy_per_atom_std,final/convex_hull_stable_count,final/convex_hull_stable_fraction,final/discovery_curve_acceleration_factor,final/discovery_curve_area_under_discovery_curve,final/discovery_curve_area_under_discovery_curve_normalized,final/discovery_curve_enhancement_factor,final/discovery_efficiency,final/diversity_all_composition_l1_distance_max,final/diversity_all_composition_l1_distance_mean,final/diversity_all_composition_l1_distance_min,final/diversity_all_composition_l1_distance_std,final/diversity_all_composition_l2_distance_max,final/diversity_all_composition_l2_distance_mean,final/diversity_all_composition_l2_distance_min,final/diversity_all_composition_l2_distance_std,final/diversity_all_composition_unique_composition_count,final/diversity_all_composition_unique_composition_fraction,final/diversity_all_structure_amd_distance_max,final/diversity_all_structure_amd_distance_mean,final/diversity_all_structure_amd_distance_min,final/diversity_all_structure_lattice_parameter_variance,final/diversity_all_structure_spacegroup_entropy,final/diversity_all_structure_unique_spacegroups_count,final/diversity_all_structure_unique_spacegroups_fraction,final/diversity_all_structure_unique_structure_count,final/diversity_all_structure_unique_structure_fraction,final/diversity_stable_composition_l1_distance_max,final/diversity_stable_composition_l1_distance_mean,final/diversity_stable_composition_l1_distance_min,final/diversity_stable_composition_l1_distance_std,final/diversity_stable_composition_l2_distance_max,final/diversity_stable_composition_l2_distance_mean,final/diversity_stable_composition_l2_distance_min,final/diversity_stable_composition_l2_distance_std,final/diversity_stable_composition_unique_composition_count,final/diversity_stable_composition_unique_composition_fraction,final/diversity_stable_structure_amd_distance_max,final/diversity_stable_structure_amd_distance_mean,final/diversity_stable_structure_amd_distance_min,final/diversity_stable_structure_lattice_parameter_variance,final/diversity_stable_structure_spacegroup_entropy,final/diversity_stable_structure_unique_spacegroups_count,final/diversity_stable_structure_unique_spacegroups_fraction,final/diversity_stable_structure_unique_structure_count,final/diversity_stable_structure_unique_structure_fraction,final/novelty_novel_structure_count,final/novelty_novel_structure_fraction,final/novelty_stable_count,final/novelty_stable_fraction,final/novelty_stable_novel_count,final/novelty_stable_novel_fraction,final/novelty_stable_unique_count,final/novelty_stable_unique_fraction,final/novelty_stable_unique_novel_count,final/novelty_stable_unique_novel_fraction,final/novelty_unique_structure_count,final/novelty_unique_structure_fraction,final/num_correct_stable_formulas,final/num_correct_stable_structures,final/num_ground_truth_stable_formulas,final/num_ground_truth_stable_structures,final/num_gt_formulas_missing_initial,final/num_gt_structures_missing_initial,final/num_initial_structures,final/num_newly_discovered_stable,final/num_newly_discovered_structures,final/num_observed_stable_formulas,final/precision_formula,final/precision_structure,final/queries_used,final/recall_formula,final/recall_structure,final/reference_composition_precision,final/reference_composition_recall,final/reference_structure_precision,final/reference_structure_recall,final/stable_discovery_efficiency,final/validity_distance_and_smact_valid_count,final/validity_distance_and_smact_valid_fraction,final/validity_distance_valid_count,final/validity_distance_valid_fraction,final/validity_min_interatomic_distance_mean,final/validity_min_interatomic_distance_min,final/validity_min_interatomic_distance_std,final/validity_smact_valid_count,final/validity_smact_valid_fraction
0,0.2749063968658536,0.1198040654814102,0.003816673972390383,0.052785200162500635,-5.048426151275635,-6.3351432918244726,-7.54649897984096,0.6829155530099823,0.020796120166778564,-0.592554462774567,-0.9652346240149604,0.20275073463005214,20.0,0.4,0.0,514.0,0.4112,0.0,1.0,1.8888888888888888,0.8266325455958361,0.06410256410256407,0.3496142885776521,1.0269797953221864,0.48063440604611485,0.039515474378006246,0.19704887864430867,50.0,1.0,1.7108315533391734,0.5698363516088303,0.11819922735001409,3.6874574496457577,0.4713934868100942,2.0,0.04,50.0,1.0,1.8,0.7424671759721458,0.06410256410256407,0.37452506468011665,0.9505780430437867,0.42621057086607944,0.039515474378006246,0.21199289584267197,20.0,1.0,1.5309497061676653,0.6294679087355283,0.18223918176496756,4.211787706332151,0.6474466390346325,2.0,0.1,20.0,1.0,50.0,1.0,20.0,0.4,20.0,0.4,20.0,0.4,20.0,0.4,50.0,1.0,0,0,41,58,1,0,58,20,50,60,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.4,50.0,1.0,50.0,1.0,2.6243084317680117,2.19450289713997,0.18157655916243814,50.0,1.0
1,0.286181555853946,0.12346985795009285,0.04401927017138707,0.0457951208642111,-5.161922454833984,-6.284326160421224,-7.544048309326172,0.6334220857824956,-0.2614036202430725,-0.5880004504034326,-0.9847322463989258,0.16406434116051138,12.0,0.24,0.0,330.0,0.264,0.0,1.0,1.8823529411764706,0.7441429096727638,0.0,0.330643522051465,1.011162020088012,0.4322950545012029,0.0,0.18826989534965538,49.0,0.98,1.7937990645387485,0.545903615989772,0.11095383369374634,4.435279434626389,0.5654190182164774,3.0,0.06,50.0,1.0,1.1764705882352942,0.6094769938810187,0.07430340557275539,0.2739972579405979,0.6389870877176598,0.3526495116145787,0.04400207555279223,0.15852345039581786,12.0,1.0,1.062087244274438,0.575125875270995,0.22094175247836478,1.6758811880678681,0.45056120886630463,2.0,0.16666666666666666,12.0,1.0,50.0,1.0,12.0,0.24,12.0,0.24,12.0,0.24,12.0,0.24,50.0,1.0,0,0,41,58,1,0,58,12,50,52,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.24,50.0,1.0,50.0,1.0,2.6368022408729312,2.232531253228284,0.13653073660837972,50.0,1.0
2,0.23835871918032936,0.11498892384278844,0.006494388713703891,0.04772159103754376,-4.965456962585449,-6.402794411783982,-7.976414489746094,0.7332870493847786,-0.10453347155922338,-0.5934457227794518,-0.9653094079759386,0.2028146572364169,20.0,0.4,0.0,460.0,0.368,0.0,1.0,1.7777777777777777,0.7868836392786605,0.045454545454545525,0.34752177695311115,0.9100879981407631,0.45651806128926925,0.026504326794751364,0.19303697955919444,50.0,1.0,1.4921852766511794,0.589717395817599,0.06659337490890938,5.549743830981633,0.8054556138208512,4.0,0.08,50.0,1.0,1.3,0.6310173664801334,0.09999999999999998,0.30175825199976203,0.7344996908905866,0.3659176697148134,0.07071067811865474,0.17308099975528693,20.0,1.0,1.2040829138390539,0.5564854663227706,0.06659337490890938,2.5715829391398892,0.7909873504355756,3.0,0.15,20.0,1.0,50.0,1.0,20.0,0.4,20.0,0.4,20.0,0.4,20.0,0.4,50.0,1.0,0,0,41,58,1,0,58,20,50,60,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.4,50.0,1.0,50.0,1.0,2.6437532824290897,2.2562715946291494,0.16772137179470542,50.0,1.0
3,0.22416834831237775,0.12091102067429287,0.02227533148806593,0.041441066414747055,-5.031976800215872,-6.209264071812038,-7.578390502929688,0.5957058838723306,-0.05910437107086182,-0.5572221123395762,-0.9612125095568205,0.20689480302803026,15.0,0.3,0.0,343.5,0.2748,0.0,1.0,1.9999999999999998,0.8562609889005288,0.06334841628959274,0.38961853037321487,1.080855280759227,0.49896635564290814,0.03325099198348205,0.2171986906674606,50.0,1.0,1.749620894668558,0.6487903412254179,0.11204478937970652,2.905314585983025,0.4999531052023729,3.0,0.06,50.0,1.0,1.8,0.7348542181359519,0.10526315789473684,0.39353226459716617,1.080855280759227,0.4242281130651094,0.07443229275647868,0.22138469703823374,15.0,1.0,1.5412509138658965,0.633245601069793,0.143907166144162,2.263860760393083,0.5799151714181009,2.0,0.13333333333333333,15.0,1.0,50.0,1.0,15.0,0.3,15.0,0.3,15.0,0.3,15.0,0.3,50.0,1.0,0,0,41,58,1,0,58,15,50,55,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.3,50.0,1.0,50.0,1.0,2.6604871920581314,2.3717762261826576,0.14945311665596794,50.0,1.0
4,0.22245477747034315,0.12393346665555045,0.02227184507581903,0.04567248828417313,-4.8752149694106155,-6.2364442964423406,-7.658835018382353,0.7134869035425279,-0.18783733050028484,-0.5968818679048434,-0.9127736687660217,0.17673942270373322,13.0,0.26,0.0,353.5,0.2828,0.0,1.0,1.8823529411764706,0.7673347555472405,0.0,0.33491249758664043,0.9745906779871113,0.4463156638850961,0.0,0.1920463257553136,49.0,0.98,1.7761527907647423,0.5690104326749909,0.08373738637936423,5.550691056331471,0.6843433100932841,3.0,0.06,50.0,1.0,1.411764705882353,0.5773457966182426,0.06274509803921569,0.2894474055568757,0.8247758424635259,0.33585495831849504,0.04187089510600515,0.16731765854620648,13.0,1.0,1.1901186316351002,0.5356476535153086,0.17323471875821994,3.299442293512483,0.6172417697303416,2.0,0.15384615384615385,13.0,1.0,50.0,1.0,13.0,0.26,13.0,0.26,13.0,0.26,13.0,0.26,50.0,1.0,0,0,41,58,1,0,58,13,50,53,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.26,50.0,1.0,50.0,1.0,2.654052865635332,2.3708457717043623,0.13287246814435344,50.0,1.0
