episode_id,final/convex_hull_e_above_hull_max,final/convex_hull_e_above_hull_mean,final/convex_hull_e_above_hull_min,final/convex_hull_e_above_hull_std,final/convex_hull_energy_per_atom_max,final/convex_hull_energy_per_atom_mean,final/convex_hull_energy_per_atom_min,final/convex_hull_energy_per_atom_std,final/convex_hull_formation_energy_per_atom_max,final/convex_hull_formation_energy_per_atom_mean,final/convex_hull_formation_energy_per_atom_min,final/convex_hull_formation_energy_per_atom_std,final/convex_hull_stable_count,final/convex_hull_stable_fraction,final/discovery_curve_acceleration_factor,final/discovery_curve_area_under_discovery_curve,final/discovery_curve_area_under_discovery_curve_normalized,final/discovery_curve_enhancement_factor,final/discovery_efficiency,final/diversity_all_composition_l1_distance_max,final/diversity_all_composition_l1_distance_mean,final/diversity_all_composition_l1_distance_min,final/diversity_all_composition_l1_distance_std,final/diversity_all_composition_l2_distance_max,final/diversity_all_composition_l2_distance_mean,final/diversity_all_composition_l2_distance_min,final/diversity_all_composition_l2_distance_std,final/diversity_all_composition_unique_composition_count,final/diversity_all_composition_unique_composition_fraction,final/diversity_all_structure_amd_distance_max,final/diversity_all_structure_amd_distance_mean,final/diversity_all_structure_amd_distance_min,final/diversity_all_structure_lattice_parameter_variance,final/diversity_all_structure_spacegroup_entropy,final/diversity_all_structure_unique_spacegroups_count,final/diversity_all_structure_unique_spacegroups_fraction,final/diversity_all_structure_unique_structure_count,final/diversity_all_structure_unique_structure_fraction,final/diversity_stable_composition_l1_distance_max,final/diversity_stable_composition_l1_distance_mean,final/diversity_stable_composition_l1_distance_min,final/diversity_stable_composition_l1_distance_std,final/diversity_stable_composition_l2_distance_max,final/diversity_stable_composition_l2_distance_mean,final/diversity_stable_composition_l2_distance_min,final/diversity_stable_composition_l2_distance_std,final/diversity_stable_composition_unique_composition_count,final/diversity_stable_composition_unique_composition_fraction,final/diversity_stable_structure_amd_distance_max,final/diversity_stable_structure_amd_distance_mean,final/diversity_stable_structure_amd_distance_min,final/diversity_stable_structure_lattice_parameter_variance,final/diversity_stable_structure_spacegroup_entropy,final/diversity_stable_structure_unique_spacegroups_count,final/diversity_stable_structure_unique_spacegroups_fraction,final/diversity_stable_structure_unique_structure_count,final/diversity_stable_structure_unique_structure_fraction,final/novelty_novel_structure_count,final/novelty_novel_structure_fraction,final/novelty_stable_count,final/novelty_stable_fraction,final/novelty_stable_novel_count,final/novelty_stable_novel_fraction,final/novelty_stable_unique_count,final/novelty_stable_unique_fraction,final/novelty_stable_unique_novel_count,final/novelty_stable_unique_novel_fraction,final/novelty_unique_structure_count,final/novelty_unique_structure_fraction,final/num_correct_stable_formulas,final/num_correct_stable_structures,final/num_ground_truth_stable_formulas,final/num_ground_truth_stable_structures,final/num_gt_formulas_missing_initial,final/num_gt_structures_missing_initial,final/num_initial_structures,final/num_newly_discovered_stable,final/num_newly_discovered_structures,final/num_observed_stable_formulas,final/precision_formula,final/precision_structure,final/queries_used,final/recall_formula,final/recall_structure,final/reference_composition_precision,final/reference_composition_recall,final/reference_structure_precision,final/reference_structure_recall,final/stable_discovery_efficiency,final/validity_distance_and_smact_valid_count,final/validity_distance_and_smact_valid_fraction,final/validity_distance_valid_count,final/validity_distance_valid_fraction,final/validity_min_interatomic_distance_mean,final/validity_min_interatomic_distance_min,final/validity_min_interatomic_distance_std,final/validity_smact_valid_count,final/validity_smact_valid_fraction
0,2.435874144236247,0.43719586017223117,0.04831990741548253,0.3429718781290239,-2.2872376692922494,-5.40049575723975,-10.244314193725586,1.998481982811396,2.435874144236247,0.36710734405986356,-0.20161295773690194,0.359547622733824,3.0,0.06,0.0,81.5,0.0652,0.0,1.0,2.0,1.1440711261106788,0.4117647058823529,0.389504104739496,1.1254204064465936,0.6334557805473567,0.2683694480838308,0.20728450321141687,50.0,1.0,15.061867895369122,3.411081835495039,0.1802824409254873,9.806368470424625,-0.0,1.0,0.02,50.0,1.0,1.9999999999999998,1.4979757085020242,0.4939271255060729,0.7099695616771812,1.090821949292074,0.8092100791125931,0.326557811013373,0.34286814711733987,3.0,1.0,3.500980291556897,2.3339868610379315,0.6299347467459793,8.920323045228429,-0.0,1.0,0.3333333333333333,3.0,1.0,50.0,1.0,3.0,0.06,3.0,0.06,3.0,0.06,3.0,0.06,50.0,1.0,0,0,16,37,0,0,37,3,50,19,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.06,45.0,0.9,45.0,0.9,1.3429173281415065,0.33971449339559817,1.0828649929539786,50.0,1.0
1,3.0419214566548662,0.4586572941393139,0.031223842075890573,0.4552938187484587,-1.8091249465942383,-5.37904373700284,-9.954895973205566,2.029286202617452,3.0419214566548662,0.3885643106979984,-0.19955801545527932,0.46297949693314217,3.0,0.06,0.0,81.5,0.0652,0.0,1.0,2.0,1.1440711261106788,0.4117647058823529,0.389504104739496,1.1254204064465936,0.6334557805473567,0.2683694480838308,0.20728450321141687,50.0,1.0,16.527992364189007,3.7615295003456515,0.17824103461229868,12.293711854297129,-0.0,1.0,0.02,50.0,1.0,1.9999999999999998,1.4979757085020242,0.4939271255060729,0.7099695616771812,1.090821949292074,0.8092100791125931,0.326557811013373,0.34286814711733987,3.0,1.0,3.1250924229759747,2.19983653282294,0.640886777892832,10.493658161440122,-0.0,1.0,0.3333333333333333,3.0,1.0,50.0,1.0,3.0,0.06,3.0,0.06,3.0,0.06,3.0,0.06,50.0,1.0,0,0,16,37,0,0,37,3,50,19,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.06,47.0,0.94,47.0,0.94,1.2556184288370396,0.2974679839536075,1.008534113766284,50.0,1.0
2,3.689252694447835,0.4854778886474474,0.028125127156574337,0.5589211983168333,-1.786940574645996,-5.352211980611468,-10.278398513793945,2.0258887413988367,3.689252694447835,0.4153846893828458,-0.1754912911799915,0.5786280397310243,2.0,0.04,0.0,37.0,0.0296,0.0,1.0,2.0,1.1440711261106788,0.4117647058823529,0.389504104739496,1.1254204064465936,0.6334557805473567,0.2683694480838308,0.20728450321141687,50.0,1.0,18.065453200271264,4.19404406070582,0.19250568212139818,13.91707849139447,-0.0,1.0,0.02,50.0,1.0,1.9999999999999998,1.9999999999999998,1.9999999999999998,0.0,1.0102504770323326,1.0102504770323326,1.0102504770323326,0.0,2.0,1.0,6.8218159162983545,6.8218159162983545,6.8218159162983545,11.63474977604396,-0.0,1.0,0.5,2.0,1.0,50.0,1.0,2.0,0.04,2.0,0.04,2.0,0.04,2.0,0.04,50.0,1.0,0,0,16,37,0,0,37,2,50,18,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.04,43.0,0.86,43.0,0.86,1.2290409175498358,0.3052176301268528,0.9348875900278528,50.0,1.0
3,4.066561937332153,0.499860314612081,0.091581118734259,0.6324509744403657,-2.09312105178833,-5.3378233461937565,-10.208807945251465,2.0600805955631545,4.066561937332153,0.4297618213781642,-0.21195171590436956,0.6480943640749711,1.0,0.02,0.0,26.5,0.0212,0.0,1.0,2.0,1.1440711261106788,0.4117647058823529,0.389504104739496,1.1254204064465936,0.6334557805473567,0.2683694480838308,0.20728450321141687,50.0,1.0,15.306322055547533,3.607389867078731,0.196791305546697,11.212812485796965,-0.0,1.0,0.02,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,1.0,1.0,50.0,1.0,1.0,0.02,1.0,0.02,1.0,0.02,1.0,0.02,50.0,1.0,0,0,16,37,0,0,37,1,50,17,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.02,39.0,0.78,39.0,0.78,1.0774615716650038,0.16772055262051896,0.7857825600614486,50.0,1.0
4,39.50436182022094,1.6036006666074492,0.0831312129372046,6.160904184817696,32.25428466796875,-4.234098448981807,-10.03519344329834,5.985547456409349,39.50436182022095,1.5335062235171741,-0.22040147112126923,6.175511977074749,3.0,0.06,0.0,94.5,0.0756,0.0,1.0,2.0,1.1440711261106788,0.4117647058823529,0.389504104739496,1.1254204064465936,0.6334557805473567,0.2683694480838308,0.20728450321141687,50.0,1.0,15.284275332036527,4.420071303395785,0.1190715675846219,12.931083489494755,-0.0,1.0,0.02,50.0,1.0,0.9473684210526316,0.6558704453441296,0.4939271255060729,0.2065438755164264,0.6026543917435763,0.41788501500615816,0.3244428422615251,0.13065453228050375,3.0,1.0,4.142871857067494,2.7729531352563725,1.0805425743090176,15.519001246239158,-0.0,1.0,0.3333333333333333,3.0,1.0,50.0,1.0,3.0,0.06,3.0,0.06,3.0,0.06,3.0,0.06,50.0,1.0,0,0,16,37,0,0,37,3,50,19,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.06,42.0,0.84,42.0,0.84,1.1630649139116667,0.08137646316955953,0.9907105953350577,50.0,1.0
