system,metric,mean,std,sem
Co-Mg-Na,final/convex_hull_e_above_hull_max,0.5500999807204122,0.026057171202658883,0.011653121222099041
Co-Mg-Na,final/convex_hull_e_above_hull_mean,0.25399166630428616,0.007974848130236445,0.003566460505889157
Co-Mg-Na,final/convex_hull_e_above_hull_min,0.05398990866374653,0.018367582382412737,0.008214232557880483
Co-Mg-Na,final/convex_hull_e_above_hull_std,0.11787067489179606,0.004275369233979763,0.0019120032472179907
Co-Mg-Na,final/convex_hull_energy_per_atom_max,-1.274902271006904,0.012051142470353202,0.0053894347540489
Co-Mg-Na,final/convex_hull_energy_per_atom_mean,-3.074108898373475,0.12869204228359704,0.057552830941880045
Co-Mg-Na,final/convex_hull_energy_per_atom_min,-6.406581604423705,0.2162513982084132,0.09671056532467762
Co-Mg-Na,final/convex_hull_energy_per_atom_std,1.401481480473695,0.1385540707870786,0.0619632641678451
Co-Mg-Na,final/convex_hull_formation_energy_per_atom_max,0.5470904024988885,0.02897131924912307,0.01295636784777747
Co-Mg-Na,final/convex_hull_formation_energy_per_atom_mean,0.24279092410618328,0.008195897743332056,0.0036653168981455203
Co-Mg-Na,final/convex_hull_formation_energy_per_atom_min,0.05228358724087612,0.017535631525323395,0.007842172823802286
Co-Mg-Na,final/convex_hull_formation_energy_per_atom_std,0.11776390561536645,0.005069365797249605,0.0022670893050925067
Co-Mg-Na,final/convex_hull_stable_count,4.2,1.16619037896906,0.5215361924162119
Co-Mg-Na,final/convex_hull_stable_fraction,0.08399999999999999,0.0233238075793812,0.010430723848324237
Co-Mg-Na,final/discovery_curve_acceleration_factor,0.0,0.0,0.0
Co-Mg-Na,final/discovery_curve_area_under_discovery_curve,109.7,22.54018633463353,10.080277773950478
Co-Mg-Na,final/discovery_curve_area_under_discovery_curve_normalized,0.08775999999999999,0.018032149067706824,0.008064222219160382
Co-Mg-Na,final/discovery_curve_enhancement_factor,0.0,0.0,0.0
Co-Mg-Na,final/discovery_efficiency,1.0,0.0,0.0
Co-Mg-Na,final/diversity_all_composition_l1_distance_max,1.8595822890559734,0.033635309480154925,0.015042167688373905
Co-Mg-Na,final/diversity_all_composition_l1_distance_mean,0.8496738033166542,0.05849490341569688,0.02615971607495657
Co-Mg-Na,final/diversity_all_composition_l1_distance_min,0.018034188034188024,0.011800289849359278,0.0052772500514736195
Co-Mg-Na,final/diversity_all_composition_l1_distance_std,0.4171841622691986,0.023592042644745816,0.010550682216345112
Co-Mg-Na,final/diversity_all_composition_l2_distance_max,1.2754156570566535,0.04086143396411776,0.0182737888003772
Co-Mg-Na,final/diversity_all_composition_l2_distance_mean,0.5468142931883782,0.039331816197713726,0.017589722939323038
Co-Mg-Na,final/diversity_all_composition_l2_distance_min,0.012752096652167644,0.008344064972448727,0.0037315792974140526
Co-Mg-Na,final/diversity_all_composition_l2_distance_std,0.2693243505408534,0.01646036128879883,0.007361297355192045
Co-Mg-Na,final/diversity_all_composition_unique_composition_count,49.6,0.8,0.35777087639996635
Co-Mg-Na,final/diversity_all_composition_unique_composition_fraction,0.992,0.016000000000000014,0.007155417527999333
Co-Mg-Na,final/diversity_all_structure_amd_distance_max,2.891664090074724,0.309756873435569,0.13852748509994622
Co-Mg-Na,final/diversity_all_structure_amd_distance_mean,1.0250972729762706,0.09664592703850257,0.04322137252131533
Co-Mg-Na,final/diversity_all_structure_amd_distance_min,0.11595458732698498,0.015502381511297137,0.006932875774479264
Co-Mg-Na,final/diversity_all_structure_lattice_parameter_variance,2.482925807878948,0.22824494953646107,0.10207424453690721
Co-Mg-Na,final/diversity_all_structure_spacegroup_entropy,0.6347662167206366,0.09156454243649052,0.0409489082433314
Co-Mg-Na,final/diversity_all_structure_unique_spacegroups_count,4.0,0.8944271909999159,0.39999999999999997
Co-Mg-Na,final/diversity_all_structure_unique_spacegroups_fraction,0.08,0.017888543819998323,0.008000000000000002
Co-Mg-Na,final/diversity_all_structure_unique_structure_count,50.0,0.0,0.0
Co-Mg-Na,final/diversity_all_structure_unique_structure_fraction,1.0,0.0,0.0
Co-Mg-Na,final/diversity_stable_composition_l1_distance_max,1.0684249084249084,0.4746231970930494,0.2122579464796678
Co-Mg-Na,final/diversity_stable_composition_l1_distance_mean,0.6082907520183062,0.2704203184311286,0.12093564290182857
Co-Mg-Na,final/diversity_stable_composition_l1_distance_min,0.12583312112723874,0.15530245682852029,0.06945337010825955
Co-Mg-Na,final/diversity_stable_composition_l1_distance_std,0.3523354113855945,0.17890150590605164,0.08000718569660231
Co-Mg-Na,final/diversity_stable_composition_l2_distance_max,0.7309895424552187,0.3187396788318138,0.14254471779887729
Co-Mg-Na,final/diversity_stable_composition_l2_distance_mean,0.4203596786956938,0.1827515430762501,0.08172897466229526
