episode_id,final/convex_hull_e_above_hull_max,final/convex_hull_e_above_hull_mean,final/convex_hull_e_above_hull_min,final/convex_hull_e_above_hull_std,final/convex_hull_energy_per_atom_max,final/convex_hull_energy_per_atom_mean,final/convex_hull_energy_per_atom_min,final/convex_hull_energy_per_atom_std,final/convex_hull_formation_energy_per_atom_max,final/convex_hull_formation_energy_per_atom_mean,final/convex_hull_formation_energy_per_atom_min,final/convex_hull_formation_energy_per_atom_std,final/convex_hull_stable_count,final/convex_hull_stable_fraction,final/discovery_curve_acceleration_factor,final/discovery_curve_area_under_discovery_curve,final/discovery_curve_area_under_discovery_curve_normalized,final/discovery_curve_enhancement_factor,final/discovery_efficiency,final/diversity_all_composition_l1_distance_max,final/diversity_all_composition_l1_distance_mean,final/diversity_all_composition_l1_distance_min,final/diversity_all_composition_l1_distance_std,final/diversity_all_composition_l2_distance_max,final/diversity_all_composition_l2_distance_mean,final/diversity_all_composition_l2_distance_min,final/diversity_all_composition_l2_distance_std,final/diversity_all_composition_unique_composition_count,final/diversity_all_composition_unique_composition_fraction,final/diversity_all_structure_amd_distance_max,final/diversity_all_structure_amd_distance_mean,final/diversity_all_structure_amd_distance_min,final/diversity_all_structure_lattice_parameter_variance,final/diversity_all_structure_spacegroup_entropy,final/diversity_all_structure_unique_spacegroups_count,final/diversity_all_structure_unique_spacegroups_fraction,final/diversity_all_structure_unique_structure_count,final/diversity_all_structure_unique_structure_fraction,final/diversity_stable_composition_l1_distance_max,final/diversity_stable_composition_l1_distance_mean,final/diversity_stable_composition_l1_distance_min,final/diversity_stable_composition_l1_distance_std,final/diversity_stable_composition_l2_distance_max,final/diversity_stable_composition_l2_distance_mean,final/diversity_stable_composition_l2_distance_min,final/diversity_stable_composition_l2_distance_std,final/diversity_stable_composition_unique_composition_count,final/diversity_stable_composition_unique_composition_fraction,final/diversity_stable_structure_amd_distance_max,final/diversity_stable_structure_amd_distance_mean,final/diversity_stable_structure_amd_distance_min,final/diversity_stable_structure_lattice_parameter_variance,final/diversity_stable_structure_spacegroup_entropy,final/diversity_stable_structure_unique_spacegroups_count,final/diversity_stable_structure_unique_spacegroups_fraction,final/diversity_stable_structure_unique_structure_count,final/diversity_stable_structure_unique_structure_fraction,final/novelty_novel_structure_count,final/novelty_novel_structure_fraction,final/novelty_stable_count,final/novelty_stable_fraction,final/novelty_stable_novel_count,final/novelty_stable_novel_fraction,final/novelty_stable_unique_count,final/novelty_stable_unique_fraction,final/novelty_stable_unique_novel_count,final/novelty_stable_unique_novel_fraction,final/novelty_unique_structure_count,final/novelty_unique_structure_fraction,final/num_correct_stable_formulas,final/num_correct_stable_structures,final/num_ground_truth_stable_formulas,final/num_ground_truth_stable_structures,final/num_gt_formulas_missing_initial,final/num_gt_structures_missing_initial,final/num_initial_structures,final/num_newly_discovered_stable,final/num_newly_discovered_structures,final/num_observed_stable_formulas,final/precision_formula,final/precision_structure,final/queries_used,final/recall_formula,final/recall_structure,final/reference_composition_precision,final/reference_composition_recall,final/reference_structure_precision,final/reference_structure_recall,final/stable_discovery_efficiency,final/validity_distance_and_smact_valid_count,final/validity_distance_and_smact_valid_fraction,final/validity_distance_valid_count,final/validity_distance_valid_fraction,final/validity_min_interatomic_distance_mean,final/validity_min_interatomic_distance_min,final/validity_min_interatomic_distance_std,final/validity_smact_valid_count,final/validity_smact_valid_fraction
0,38.65044745802879,1.4597940298454837,0.08401760302091921,5.649329956561354,31.9335880279541,-4.926411964790108,-11.079075863486842,5.954468261433321,38.471036463975906,1.382083751981054,-0.03172576427459717,5.640442480927271,2.0,0.04,0.0,35.0,0.028,0.0,1.0,2.0,1.0274045879704565,0.28571428571428564,0.39389800602249186,1.2247865286719668,0.607453637741788,0.19897697538834458,0.23279133143869152,50.0,1.0,9.229938479673033,2.832938450074879,0.1493441093883292,11.97601054359614,-0.0,1.0,0.02,50.0,1.0,1.7,1.7,1.7,0.0,1.084319105447134,1.084319105447134,1.084319105447134,0.0,2.0,1.0,2.3238169520613354,2.3238169520613354,2.3238169520613354,10.826338142053274,-0.0,1.0,0.5,2.0,1.0,50.0,1.0,2.0,0.04,2.0,0.04,2.0,0.04,2.0,0.04,50.0,1.0,0,0,12,21,0,0,21,2,50,14,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.04,45.0,0.9,45.0,0.9,1.0525167197365932,0.13850780315974445,0.5826606787902108,50.0,1.0
1,37.74672946333885,2.0543750073274456,0.07309000832693968,6.825444323556826,32.55461883544922,-4.331839221491111,-11.051137020713405,7.469306278956485,37.74672946333885,1.9766521347641524,-0.06281147003173829,6.8447568519983815,4.0,0.08,0.0,122.0,0.0976,0.0,1.0,2.0,1.0274045879704565,0.28571428571428564,0.39389800602249186,1.2247865286719668,0.607453637741788,0.19897697538834458,0.23279133143869152,50.0,1.0,12.294200419298802,3.2503449741209622,0.1559242950287576,11.404838698934164,-0.0,1.0,0.02,50.0,1.0,1.7000000000000002,1.1858395989974937,0.49523809523809526,0.5409086625538825,1.1185358505562493,0.7784001985050741,0.3501862154447664,0.3266100087188983,4.0,1.0,5.048353130974663,2.8373766332940775,0.3848074706277975,5.868148429720034,-0.0,1.0,0.25,4.0,1.0,50.0,1.0,4.0,0.08,4.0,0.08,4.0,0.08,4.0,0.08,50.0,1.0,0,0,12,21,0,0,21,4,50,16,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.08,42.0,0.84,42.0,0.84,1.0037534799850605,0.1347492070473846,0.56957186201439,50.0,1.0
2,2.471685727437335,0.47439370098361716,0.05736898121080891,0.35081598159986555,-2.6051083614951684,-5.911819530067837,-11.208105789987664,2.0900185710087285,2.4716857274373374,0.39667415424530544,0.004412412643432617,0.37862214537983796,2.0,0.04,0.0,69.0,0.0552,0.0,1.0,2.0,1.0274045879704565,0.28571428571428564,0.39389800602249186,1.2247865286719668,0.607453637741788,0.19897697538834458,0.23279133143869152,50.0,1.0,11.835271767404624,3.2041906208728608,0.13300953206573363,10.910903752811288,-0.0,1.0,0.02,50.0,1.0,1.0075187969924813,1.0075187969924813,1.0075187969924813,0.0,0.712423373526296,0.712423373526296,0.712423373526296,0.0,2.0,1.0,7.553844032082141,7.553844032082141,7.553844032082141,5.108111314546879,-0.0,1.0,0.5,2.0,1.0,50.0,1.0,2.0,0.04,2.0,0.04,2.0,0.04,2.0,0.04,50.0,1.0,0,0,12,21,0,0,21,2,50,14,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.04,46.0,0.92,46.0,0.92,1.0748301686778308,0.2550378006374567,0.553357067481406,50.0,1.0
3,38.89831148386001,1.2254930853857664,0.04663208552769227,5.391019283799445,31.834811401367187,-5.160715622568393,-11.09642189427426,5.683508333718657,38.89116191864014,1.1477802490009688,-0.057644772529602054,5.402952122542058,2.0,0.04,0.0,87.0,0.0696,0.0,1.0,2.0,1.0274045879704565,0.28571428571428564,0.39389800602249186,1.2247865286719668,0.607453637741788,0.19897697538834458,0.23279133143869152,50.0,1.0,16.761348358513093,3.3692442219127114,0.17338300301878018,13.153581598639528,-0.0,1.0,0.02,50.0,1.0,0.49523809523809526,0.49523809523809526,0.49523809523809526,0.0,0.3501862154447664,0.3501862154447664,0.3501862154447664,0.0,2.0,1.0,6.168442187095202,6.168442187095202,6.168442187095202,10.582477595906939,-0.0,1.0,0.5,2.0,1.0,50.0,1.0,2.0,0.04,2.0,0.04,2.0,0.04,2.0,0.04,50.0,1.0,0,0,12,21,0,0,21,2,50,14,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.04,37.0,0.74,37.0,0.74,0.8705479089699881,0.17363157183674294,0.6429780990602135,50.0,1.0
4,39.490273439884184,2.0325489182523113,0.04704194319875654,7.503767472739923,32.42677001953125,-4.353661062201581,-11.1605369166324,7.746958763228419,39.4831205368042,1.9548373452739125,0.002076317282284007,7.516740304221867,2.0,0.04,0.0,79.0,0.0632,0.0,1.0,2.0,1.0274045879704565,0.28571428571428564,0.39389800602249186,1.2247865286719668,0.607453637741788,0.19897697538834458,0.23279133143869152,50.0,1.0,11.217521343332827,3.0574458977817662,0.1133130219777001,12.070257705971434,-0.0,1.0,0.02,50.0,1.0,0.512280701754386,0.512280701754386,0.512280701754386,0.0,0.3622371580815296,0.3622371580815296,0.3622371580815296,0.0,2.0,1.0,0.7164240823552444,0.7164240823552444,0.7164240823552444,17.01207396381634,-0.0,1.0,0.5,2.0,1.0,50.0,1.0,2.0,0.04,2.0,0.04,2.0,0.04,2.0,0.04,50.0,1.0,0,0,12,21,0,0,21,2,50,14,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.04,41.0,0.82,41.0,0.82,0.953059956175663,0.2926990943654752,0.48155495497511674,50.0,1.0
