episode_id,final/convex_hull_e_above_hull_max,final/convex_hull_e_above_hull_mean,final/convex_hull_e_above_hull_min,final/convex_hull_e_above_hull_std,final/convex_hull_energy_per_atom_max,final/convex_hull_energy_per_atom_mean,final/convex_hull_energy_per_atom_min,final/convex_hull_energy_per_atom_std,final/convex_hull_formation_energy_per_atom_max,final/convex_hull_formation_energy_per_atom_mean,final/convex_hull_formation_energy_per_atom_min,final/convex_hull_formation_energy_per_atom_std,final/convex_hull_stable_count,final/convex_hull_stable_fraction,final/discovery_curve_acceleration_factor,final/discovery_curve_area_under_discovery_curve,final/discovery_curve_area_under_discovery_curve_normalized,final/discovery_curve_enhancement_factor,final/discovery_efficiency,final/diversity_all_composition_l1_distance_max,final/diversity_all_composition_l1_distance_mean,final/diversity_all_composition_l1_distance_min,final/diversity_all_composition_l1_distance_std,final/diversity_all_composition_l2_distance_max,final/diversity_all_composition_l2_distance_mean,final/diversity_all_composition_l2_distance_min,final/diversity_all_composition_l2_distance_std,final/diversity_all_composition_unique_composition_count,final/diversity_all_composition_unique_composition_fraction,final/diversity_all_structure_amd_distance_max,final/diversity_all_structure_amd_distance_mean,final/diversity_all_structure_amd_distance_min,final/diversity_all_structure_lattice_parameter_variance,final/diversity_all_structure_spacegroup_entropy,final/diversity_all_structure_unique_spacegroups_count,final/diversity_all_structure_unique_spacegroups_fraction,final/diversity_all_structure_unique_structure_count,final/diversity_all_structure_unique_structure_fraction,final/diversity_stable_composition_l1_distance_max,final/diversity_stable_composition_l1_distance_mean,final/diversity_stable_composition_l1_distance_min,final/diversity_stable_composition_l1_distance_std,final/diversity_stable_composition_l2_distance_max,final/diversity_stable_composition_l2_distance_mean,final/diversity_stable_composition_l2_distance_min,final/diversity_stable_composition_l2_distance_std,final/diversity_stable_composition_unique_composition_count,final/diversity_stable_composition_unique_composition_fraction,final/diversity_stable_structure_amd_distance_max,final/diversity_stable_structure_amd_distance_mean,final/diversity_stable_structure_amd_distance_min,final/diversity_stable_structure_lattice_parameter_variance,final/diversity_stable_structure_spacegroup_entropy,final/diversity_stable_structure_unique_spacegroups_count,final/diversity_stable_structure_unique_spacegroups_fraction,final/diversity_stable_structure_unique_structure_count,final/diversity_stable_structure_unique_structure_fraction,final/novelty_novel_structure_count,final/novelty_novel_structure_fraction,final/novelty_stable_count,final/novelty_stable_fraction,final/novelty_stable_novel_count,final/novelty_stable_novel_fraction,final/novelty_stable_unique_count,final/novelty_stable_unique_fraction,final/novelty_stable_unique_novel_count,final/novelty_stable_unique_novel_fraction,final/novelty_unique_structure_count,final/novelty_unique_structure_fraction,final/num_correct_stable_formulas,final/num_correct_stable_structures,final/num_ground_truth_stable_formulas,final/num_ground_truth_stable_structures,final/num_gt_formulas_missing_initial,final/num_gt_structures_missing_initial,final/num_initial_structures,final/num_newly_discovered_stable,final/num_newly_discovered_structures,final/num_observed_stable_formulas,final/precision_formula,final/precision_structure,final/queries_used,final/recall_formula,final/recall_structure,final/reference_composition_precision,final/reference_composition_recall,final/reference_structure_precision,final/reference_structure_recall,final/stable_discovery_efficiency,final/validity_distance_and_smact_valid_count,final/validity_distance_and_smact_valid_fraction,final/validity_distance_valid_count,final/validity_distance_valid_fraction,final/validity_min_interatomic_distance_mean,final/validity_min_interatomic_distance_min,final/validity_min_interatomic_distance_std,final/validity_smact_valid_count,final/validity_smact_valid_fraction
0,0.7101304777737321,0.2800447320799767,0.023445452766856834,0.1344046295071059,-1.2946170171101887,-3.098587831626801,-6.435214360555013,1.3345316595578638,0.7101304777737321,0.2684086992807345,0.023445452766856906,0.135479327934666,3.0,0.06,0.0,61.5,0.0492,0.0,1.0,1.8333333333333335,0.8537996320423817,0.1538461538461538,0.40852293523453176,1.296362432175337,0.5506781887708084,0.1087856586440842,0.263848153101265,50.0,1.0,3.1461515937626876,1.0588705825168736,0.11650042178219433,2.675959099855192,0.8473042159459512,6.0,0.12,50.0,1.0,0.8333333333333333,0.5555555555555555,0.16666666666666657,0.2832788618662659,0.5892556509887896,0.3928371006591931,0.11785113019775786,0.2003084041924439,3.0,1.0,1.2080424707678912,0.9093369989462436,0.4363924492535718,2.6854801984971193,1.0986122886681096,3.0,1.0,3.0,1.0,50.0,1.0,3.0,0.06,3.0,0.06,3.0,0.06,3.0,0.06,50.0,1.0,0,0,9,31,0,0,31,3,50,12,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.06,50.0,1.0,50.0,1.0,2.389628349002902,1.7573042009008,0.40126295836447673,50.0,1.0
1,0.7101983777407943,0.27509288453154307,0.023333106917896584,0.1448682725446778,-1.2924267450968425,-3.1035451946531434,-6.512994766235352,1.3334822657575285,0.7101983777407943,0.26345890408392647,0.02333310691789651,0.1457647636635824,5.0,0.1,0.0,84.5,0.0676,0.0,1.0,1.8333333333333335,0.8537996320423817,0.1538461538461538,0.40852293523453176,1.296362432175337,0.5506781887708084,0.1087856586440842,0.263848153101265,50.0,1.0,3.301177217554633,1.0922788892805364,0.1396918114146315,2.652477280213911,0.839433785139655,7.0,0.14,50.0,1.0,1.8333333333333335,1.2205882352941178,0.16666666666666657,0.5693411680430324,1.296362432175337,0.8102298014878448,0.11785113019775786,0.3752497394722217,5.0,1.0,3.301177217554633,1.6976814575401271,0.7864803204011439,2.2076149557645124,-0.0,1.0,0.2,5.0,1.0,50.0,1.0,5.0,0.1,5.0,0.1,5.0,0.1,5.0,0.1,50.0,1.0,0,0,9,31,0,0,31,5,50,14,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.1,50.0,1.0,50.0,1.0,2.4046022655783146,2.0181993199871435,0.368286064924719,50.0,1.0
2,0.7099853137443803,0.26434192232013487,0.0345708789496586,0.1294106032188211,-1.283498764038086,-3.1143007004503285,-6.511802673339844,1.3357496893383527,0.7099853137443803,0.25270293613684613,0.03457087894965868,0.13082762703819553,3.0,0.06,0.0,20.5,0.0164,0.0,1.0,1.8333333333333335,0.8537996320423817,0.1538461538461538,0.40852293523453176,1.296362432175337,0.5506781887708084,0.1087856586440842,0.263848153101265,50.0,1.0,3.131269334396513,1.0633781172482935,0.1267107997576007,2.7495933548150737,1.14381099626146,9.0,0.18,50.0,1.0,1.8333333333333335,1.2777777777777777,0.16666666666666657,0.7856742013183863,1.296362432175337,0.8852840881730133,0.11785113019775786,0.5431167341662196,3.0,1.0,3.0512987375827576,2.2275092403280286,0.6427780528602618,1.9104000235309744,1.0986122886681096,3.0,1.0,3.0,1.0,50.0,1.0,3.0,0.06,3.0,0.06,3.0,0.06,3.0,0.06,50.0,1.0,0,0,9,31,0,0,31,3,50,12,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.06,50.0,1.0,50.0,1.0,2.3637419880508954,1.615511974676851,0.3697799954368198,50.0,1.0
3,0.7100008109520219,0.2783518873466975,0.023277110066907136,0.1407532694121614,-1.2947921752929688,-3.1002840622997643,-6.507080713907878,1.3328594320938236,0.7100008109520219,0.26672216177440233,0.02327711006690721,0.14062952836090037,3.0,0.06,0.0,20.5,0.0164,0.0,1.0,1.8333333333333335,0.8537996320423817,0.1538461538461538,0.40852293523453176,1.296362432175337,0.5506781887708084,0.1087856586440842,0.263848153101265,50.0,1.0,3.193703564598878,1.065859169840575,0.12235468220928869,2.3951831839999485,0.9714528358485752,7.0,0.14,50.0,1.0,1.8333333333333335,1.2777777777777777,0.16666666666666657,0.7856742013183863,1.296362432175337,0.8852840881730133,0.11785113019775786,0.5431167341662196,3.0,1.0,3.193703564598878,2.233511304670398,0.6035063920034345,1.3834602224077195,-0.0,1.0,0.3333333333333333,3.0,1.0,50.0,1.0,3.0,0.06,3.0,0.06,3.0,0.06,3.0,0.06,50.0,1.0,0,0,9,31,0,0,31,3,50,12,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.06,50.0,1.0,50.0,1.0,2.4252918159232784,2.0004932720144306,0.36026869895939495,50.0,1.0
4,0.7101137227025527,0.2664519396474671,0.021371487913460774,0.13500517373127308,-1.2950464884440105,-3.1121835229146115,-6.428702036539714,1.3344920059534233,0.7101137227025527,0.2548102003095586,0.0213714879134607,0.13638932700720002,4.0,0.08,0.0,76.0,0.0608,0.0,1.0,1.8333333333333335,0.8537996320423817,0.1538461538461538,0.40852293523453176,1.296362432175337,0.5506781887708084,0.1087856586440842,0.263848153101265,50.0,1.0,3.2794514966723884,1.0902521451136675,0.157820772691879,2.9372057708132058,1.0156240493959197,9.0,0.18,50.0,1.0,1.6666666666666665,0.9444444444444445,0.16666666666666657,0.5061351988413499,1.0474837574980445,0.6125184288471984,0.11785113019775786,0.3077800866364927,4.0,1.0,2.1247596998284175,1.4834063532900086,0.8580470439921104,1.9502652015422595,1.0397207708399179,3.0,0.75,4.0,1.0,50.0,1.0,4.0,0.08,4.0,0.08,4.0,0.08,4.0,0.08,50.0,1.0,0,0,9,31,0,0,31,4,50,13,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.08,49.0,0.98,49.0,0.98,2.379762607036957,0.012111868819280431,0.48443860122089805,50.0,1.0
