episode_id,final/convex_hull_e_above_hull_max,final/convex_hull_e_above_hull_mean,final/convex_hull_e_above_hull_min,final/convex_hull_e_above_hull_std,final/convex_hull_energy_per_atom_max,final/convex_hull_energy_per_atom_mean,final/convex_hull_energy_per_atom_min,final/convex_hull_energy_per_atom_std,final/convex_hull_formation_energy_per_atom_max,final/convex_hull_formation_energy_per_atom_mean,final/convex_hull_formation_energy_per_atom_min,final/convex_hull_formation_energy_per_atom_std,final/convex_hull_stable_count,final/convex_hull_stable_fraction,final/discovery_curve_acceleration_factor,final/discovery_curve_area_under_discovery_curve,final/discovery_curve_area_under_discovery_curve_normalized,final/discovery_curve_enhancement_factor,final/discovery_efficiency,final/diversity_all_composition_l1_distance_max,final/diversity_all_composition_l1_distance_mean,final/diversity_all_composition_l1_distance_min,final/diversity_all_composition_l1_distance_std,final/diversity_all_composition_l2_distance_max,final/diversity_all_composition_l2_distance_mean,final/diversity_all_composition_l2_distance_min,final/diversity_all_composition_l2_distance_std,final/diversity_all_composition_unique_composition_count,final/diversity_all_composition_unique_composition_fraction,final/diversity_all_structure_amd_distance_max,final/diversity_all_structure_amd_distance_mean,final/diversity_all_structure_amd_distance_min,final/diversity_all_structure_lattice_parameter_variance,final/diversity_all_structure_spacegroup_entropy,final/diversity_all_structure_unique_spacegroups_count,final/diversity_all_structure_unique_spacegroups_fraction,final/diversity_all_structure_unique_structure_count,final/diversity_all_structure_unique_structure_fraction,final/diversity_stable_composition_l1_distance_max,final/diversity_stable_composition_l1_distance_mean,final/diversity_stable_composition_l1_distance_min,final/diversity_stable_composition_l1_distance_std,final/diversity_stable_composition_l2_distance_max,final/diversity_stable_composition_l2_distance_mean,final/diversity_stable_composition_l2_distance_min,final/diversity_stable_composition_l2_distance_std,final/diversity_stable_composition_unique_composition_count,final/diversity_stable_composition_unique_composition_fraction,final/diversity_stable_structure_amd_distance_max,final/diversity_stable_structure_amd_distance_mean,final/diversity_stable_structure_amd_distance_min,final/diversity_stable_structure_lattice_parameter_variance,final/diversity_stable_structure_spacegroup_entropy,final/diversity_stable_structure_unique_spacegroups_count,final/diversity_stable_structure_unique_spacegroups_fraction,final/diversity_stable_structure_unique_structure_count,final/diversity_stable_structure_unique_structure_fraction,final/novelty_novel_structure_count,final/novelty_novel_structure_fraction,final/novelty_stable_count,final/novelty_stable_fraction,final/novelty_stable_novel_count,final/novelty_stable_novel_fraction,final/novelty_stable_unique_count,final/novelty_stable_unique_fraction,final/novelty_stable_unique_novel_count,final/novelty_stable_unique_novel_fraction,final/novelty_unique_structure_count,final/novelty_unique_structure_fraction,final/num_correct_stable_formulas,final/num_correct_stable_structures,final/num_ground_truth_stable_formulas,final/num_ground_truth_stable_structures,final/num_gt_formulas_missing_initial,final/num_gt_structures_missing_initial,final/num_initial_structures,final/num_newly_discovered_stable,final/num_newly_discovered_structures,final/num_observed_stable_formulas,final/precision_formula,final/precision_structure,final/queries_used,final/recall_formula,final/recall_structure,final/reference_composition_precision,final/reference_composition_recall,final/reference_structure_precision,final/reference_structure_recall,final/stable_discovery_efficiency,final/validity_distance_and_smact_valid_count,final/validity_distance_and_smact_valid_fraction,final/validity_distance_valid_count,final/validity_distance_valid_fraction,final/validity_min_interatomic_distance_mean,final/validity_min_interatomic_distance_min,final/validity_min_interatomic_distance_std,final/validity_smact_valid_count,final/validity_smact_valid_fraction
0,0.3906290390912215,0.23130994543268135,0.055288494334502225,0.08642055394364304,-5.267199516296387,-7.3681817471539555,-10.398894570090555,1.1584689734433307,0.37887861463758743,0.11279534462854643,-0.16057607862684461,0.13442777156886354,3.0,0.06,0.0,41.5,0.0332,0.0,1.0,1.875,0.9055954177524279,0.0,0.36256466079571303,1.1401172573351483,0.5340977528919207,0.0,0.21983837286665717,49.0,0.98,2.8828453730729224,0.7843060857018237,0.10702852334278212,9.193144433268925,0.6282087954682233,4.0,0.08,50.0,1.0,0.8758169934640523,0.7886710239651417,0.6666666666666667,0.08887179980118139,0.5242628661478557,0.48529573668510545,0.41573970964154905,0.04930232831506619,3.0,1.0,0.9418593442942234,0.7072701858337723,0.3378662787955564,1.163985157043167,-0.0,1.0,0.3333333333333333,3.0,1.0,50.0,1.0,3.0,0.06,3.0,0.06,3.0,0.06,3.0,0.06,50.0,1.0,0,0,24,42,0,0,42,3,50,26,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.06,50.0,1.0,50.0,1.0,2.4219058111011775,1.8627600685520964,0.2606715624179259,50.0,1.0
1,0.42205197016397733,0.1925150202479567,0.01586380004882848,0.09411632436518376,-5.345584106445313,-7.347357291784769,-10.638895034790039,1.1429986652488375,0.34424923261006624,0.04354401186065327,-0.16610700289408414,0.13316887447048595,10.0,0.2,0.0,363.0,0.2904,0.0,1.0,2.0,0.9286922411287103,0.0,0.3817454575608922,1.1352924243950935,0.5430522097530525,0.0,0.22366638817438603,49.0,0.98,2.7647780729851714,0.8246670265838493,0.11864088729140132,2.972785124041678,0.5939279028482127,3.0,0.06,50.0,1.0,1.5,0.6324175362152656,0.16718266253869968,0.28447171137883037,0.9312476696465996,0.392308387171548,0.1160887508312859,0.17787922286326768,10.0,1.0,2.206682837448537,0.9271026375227639,0.17721321823249525,3.353242381794786,0.9433483923290391,3.0,0.3,10.0,1.0,50.0,1.0,10.0,0.2,10.0,0.2,10.0,0.2,10.0,0.2,50.0,1.0,0,0,24,42,0,0,42,10,50,32,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.2,50.0,1.0,50.0,1.0,2.399016393274602,1.8859288262776563,0.23591054720135998,50.0,1.0
2,0.38683064778645715,0.22021230823262303,0.021655728118591178,0.08190099360096212,-5.414421081542969,-7.352017244887325,-9.953398760627298,1.0607761943717906,0.37857666015625,0.09304177828358612,-0.14225451151529978,0.13328344733507222,4.0,0.08,0.0,90.0,0.072,0.0,1.0,1.8,0.9067202741797422,0.11029411764705882,0.3585404771683288,1.0556187884498167,0.531566202510147,0.06638040472524921,0.2114239237607441,50.0,1.0,2.557819413576911,0.8605612362325549,0.11332795277856533,3.5476882632011932,0.6589444975265022,4.0,0.08,50.0,1.0,1.1666666666666667,0.7162698412698414,0.25,0.28267369079893456,0.7168604389202189,0.45124321030595316,0.14993621092630952,0.17909317101891914,4.0,1.0,1.8721360837138743,1.0414967943738076,0.3878439876400952,1.9604146977849382,-0.0,1.0,0.25,4.0,1.0,50.0,1.0,4.0,0.08,4.0,0.08,4.0,0.08,4.0,0.08,50.0,1.0,0,0,24,42,0,0,42,4,50,28,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.08,50.0,1.0,50.0,1.0,2.460909264837637,2.1333057490897636,0.23268184478938225,50.0,1.0
3,0.35164357904802124,0.19285436653443405,0.018059754982972187,0.0957914707088538,-5.344131893581814,-7.5597195628747,-10.892088317871094,1.2153940669655006,0.33458355494907926,0.04101409672906417,-0.1482078234354649,0.13082794837619693,10.0,0.2,0.0,216.0,0.1728,0.0,1.0,2.0,0.9573173493033225,0.025210084033613453,0.37547358228667793,1.1588894215403058,0.5622397583410469,0.015721249524260267,0.21680648467792135,50.0,1.0,2.5590667980057633,0.9278822770341071,0.11705048195917289,3.614400997795087,0.6869405054372838,4.0,0.08,50.0,1.0,1.6,0.9183969896250598,0.2573099415204678,0.35329048924025247,1.0041887580173336,0.5726340886937519,0.16786783736148916,0.21407145998581273,10.0,1.0,2.2165638495466613,1.0448357062708462,0.25451425926145,1.5174831523076442,0.3250829733914482,2.0,0.2,10.0,1.0,50.0,1.0,10.0,0.2,10.0,0.2,10.0,0.2,10.0,0.2,50.0,1.0,0,0,24,42,0,0,42,10,50,34,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.2,50.0,1.0,50.0,1.0,2.4106872665705064,2.127120000269581,0.2234737803652791,50.0,1.0
4,0.43350444899665064,0.20434190183139303,0.06946363449096626,0.07614627886027847,-5.341252326965332,-7.376404543517583,-11.30145263671875,1.3536698636557427,0.43339060147603303,0.06766653814576376,-0.11775784265427294,0.12569670732089008,4.0,0.08,0.0,106.0,0.0848,0.0,1.0,2.0,0.9664715774667122,0.06811145510835918,0.39196340384235756,1.2424899047617664,0.5736440937775467,0.03680031046211054,0.23981607723078954,50.0,1.0,2.365229938273588,0.840103865094925,0.12265780428713047,3.120788989362796,0.4713934868100942,2.0,0.04,50.0,1.0,0.7619047619047619,0.4719298245614035,0.16842105263157897,0.2343084969238316,0.4624689730353898,0.2954896673028009,0.1096456139789456,0.14436201274042693,4.0,1.0,0.5259086585228623,0.34860850132986626,0.2247838947881391,1.08972198235887,-0.0,1.0,0.25,4.0,1.0,50.0,1.0,4.0,0.08,4.0,0.08,4.0,0.08,4.0,0.08,50.0,1.0,0,0,24,42,0,0,42,4,50,28,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.08,50.0,1.0,50.0,1.0,2.4177539734156763,2.0284844327932534,0.23377855614600587,50.0,1.0
