system,metric,mean,std,sem
Ca-Fe-Gd-Pb-Tb,final/convex_hull_e_above_hull_max,24.1983363606883,17.15936936713342,7.673903271187574
Ca-Fe-Gd-Pb-Tb,final/convex_hull_e_above_hull_mean,0.9300426321573132,0.5779101016758516,0.2584492544462038
Ca-Fe-Gd-Pb-Tb,final/convex_hull_e_above_hull_min,0.046058273666317893,0.032128189651187515,0.014368163210812107
Ca-Fe-Gd-Pb-Tb,final/convex_hull_e_above_hull_std,3.8108904903983003,2.7938071419173944,1.249428537070339
Ca-Fe-Gd-Pb-Tb,final/convex_hull_energy_per_atom_max,18.947834178054183,17.603989118160936,7.872743268674886
Ca-Fe-Gd-Pb-Tb,final/convex_hull_energy_per_atom_mean,-5.704170328393233,0.5779598933647305,0.25847152196641343
Ca-Fe-Gd-Pb-Tb,final/convex_hull_energy_per_atom_min,-11.666826135971966,0.0056814864436459545,0.002540837980247176
Ca-Fe-Gd-Pb-Tb,final/convex_hull_energy_per_atom_std,4.87909719362916,2.2034653136466056,0.985419645475341
Ca-Fe-Gd-Pb-Tb,final/convex_hull_formation_energy_per_atom_max,23.933387434659178,16.944047205646086,7.577608273158001
Ca-Fe-Gd-Pb-Tb,final/convex_hull_formation_energy_per_atom_mean,0.7491623849022238,0.5779607931046983,0.2584719243423594
Ca-Fe-Gd-Pb-Tb,final/convex_hull_formation_energy_per_atom_min,-0.40734391958929106,0.030134019673413767,0.013476343285013839
Ca-Fe-Gd-Pb-Tb,final/convex_hull_formation_energy_per_atom_std,3.816165720324719,2.7462789509960475,1.228173283920795
Ca-Fe-Gd-Pb-Tb,final/convex_hull_stable_count,5.4,3.0066592756745814,1.3446189051177286
Ca-Fe-Gd-Pb-Tb,final/convex_hull_stable_fraction,0.10800000000000001,0.06013318551349163,0.026892378102354574
Ca-Fe-Gd-Pb-Tb,final/discovery_curve_acceleration_factor,0.0,0.0,0.0
